TYPECOM,COM,REG,DEP,NCC,LIBELLE
COM,11018,76,11,ARZENS,Arzens
COM,11019,76,11,AUNAT,Aunat
COM,11020,76,11,AURIAC,Auriac
COM,11021,76,11,AXAT,Axat
COM,11022,76,11,AZILLE,Azille
COM,11023,76,11,BADENS,Badens
COM,11024,76,11,BAGES,Bages
COM,11025,76,11,BAGNOLES,Bagnoles
COM,11026,76,11,BARAIGNE,Baraigne
COM,11027,76,11,BARBAIRA,Barbaira
COM,11028,76,11,BELCAIRE,Belcaire
COM,11029,76,11,BELCASTEL ET BUC,Belcastel-et-Buc
COM,11030,76,11,BELFLOU,Belflou
COM,11031,76,11,BELFORT SUR REBENTY,Belfort-sur-Rebenty
COM,11032,76,11,BELLEGARDE DU RAZES,Bellegarde-du-Razès
COM,11033,76,11,BELPECH,Belpech
COM,11034,76,11,BELVEZE DU RAZES,Belvèze-du-Razès
COM,11035,76,11,BELVIANES ET CAVIRAC,Belvianes-et-Cavirac
COM,11036,76,11,BELVIS,Belvis
COM,11037,76,11,BERRIAC,Berriac
COM,11038,76,11,BESSEDE DE SAULT,Bessède-de-Sault
COM,11039,76,11,BEZOLE,La Bezole
COM,11040,76,11,BIZANET,Bizanet
COM,11041,76,11,BIZE MINERVOIS,Bize-Minervois
COM,11042,76,11,BLOMAC,Blomac
COM,11043,76,11,BOUILHONNAC,Bouilhonnac
COM,11044,76,11,BOUISSE,Bouisse
COM,11045,76,11,BOURIEGE,Bouriège
COM,11046,76,11,BOURIGEOLE,Bourigeole
COM,11047,76,11,BOUSQUET,Le Bousquet
COM,11048,76,11,BOUTENAC,Boutenac
COM,11049,76,11,BRAM,Bram
COMD,11050,,,BRENAC,Brenac
COM,11051,76,11,BREZILHAC,Brézilhac
COM,11052,76,11,BROUSSES ET VILLARET,Brousses-et-Villaret
COM,11053,76,11,BRUGAIROLLES,Brugairolles
COM,11054,76,11,BRUNELS,Les Brunels
COM,11055,76,11,BUGARACH,Bugarach
COM,11056,76,11,CABRESPINE,Cabrespine
COM,11057,76,11,CAHUZAC,Cahuzac
COM,11058,76,11,CAILHAU,Cailhau
COM,11059,76,11,CAILHAVEL,Cailhavel
COM,11060,76,11,CAILLA,Cailla
COM,11061,76,11,CAMBIEURE,Cambieure
COM,11062,76,11,CAMPAGNA DE SAULT,Campagna-de-Sault
COM,11063,76,11,CAMPAGNE SUR AUDE,Campagne-sur-Aude
COM,11064,76,11,CAMPLONG D AUDE,Camplong-d'Aude
COM,11065,76,11,CAMPS SUR L AGLY,Camps-sur-l'Agly
COM,11066,76,11,CAMURAC,Camurac
COM,11067,76,11,CANET,Canet
COM,11068,76,11,CAPENDU,Capendu
COM,11069,76,11,CARCASSONNE,Carcassonne
COM,11070,76,11,CARLIPA,Carlipa
COM,11071,76,11,CASCASTEL DES CORBIERES,Cascastel-des-Corbières
COM,11072,76,11,CASSAIGNE,La Cassaigne
COM,11073,76,11,CASSAIGNES,Cassaignes
COM,11074,76,11,CASSES,Les Cassés
COM,11075,76,11,CASTANS,Castans
COM,11076,76,11,CASTELNAUDARY,Castelnaudary
COM,11077,76,11,CASTELNAU D AUDE,Castelnau-d'Aude
COM,11078,76,11,CASTELRENG,Castelreng
COM,11079,76,11,CAUDEBRONDE,Caudebronde
COM,11080,76,11,VAL DE LAMBRONNE,Val de Lambronne
COM,11081,76,11,CAUNES MINERVOIS,Caunes-Minervois
COM,11082,76,11,CAUNETTE SUR LAUQUET,Caunette-sur-Lauquet
COM,11083,76,11,CAUNETTES EN VAL,Caunettes-en-Val
COM,11084,76,11,CAUX ET SAUZENS,Caux-et-Sauzens
COM,11085,76,11,CAVANAC,Cavanac
COM,11086,76,11,CAVES,Caves
COM,11087,76,11,CAZALRENOUX,Cazalrenoux
COM,11088,76,11,CAZILHAC,Cazilhac
COM,11089,76,11,CENNE MONESTIES,Cenne-Monestiés
COM,11090,76,11,CEPIE,Cépie
COM,11091,76,11,CHALABRE,Chalabre
COM,11092,76,11,CITOU,Citou
COM,11093,76,11,CLAT,Le Clat
COM,11094,76,11,CLERMONT SUR LAUQUET,Clermont-sur-Lauquet
COM,11095,76,11,COMIGNE,Comigne
COM,11096,76,11,COMUS,Comus
COMD,11097,,,CONILHAC DE LA MONTAGNE,Conilhac-de-la-Montagne
COM,11098,76,11,CONILHAC CORBIERES,Conilhac-Corbières
COM,11099,76,11,CONQUES SUR ORBIEL,Conques-sur-Orbiel
COM,11100,76,11,CORBIERES,Corbières
COM,11101,76,11,COUDONS,Coudons
COM,11102,76,11,COUFFOULENS,Couffoulens
COM,11103,76,11,COUIZA,Couiza
COM,11104,76,11,COUNOZOULS,Counozouls
COM,11105,76,11,COURNANEL,Cournanel
COM,11106,76,11,COURSAN,Coursan
COM,11107,76,11,COURTAULY,Courtauly
COM,11108,76,11,COURTETE,La Courtète
COM,11109,76,11,COUSTAUSSA,Coustaussa
COM,11110,76,11,COUSTOUGE,Coustouge
COM,11111,76,11,CRUSCADES,Cruscades
COM,11112,76,11,CUBIERES SUR CINOBLE,Cubières-sur-Cinoble
COM,11113,76,11,CUCUGNAN,Cucugnan
COM,11114,76,11,CUMIES,Cumiès
COM,11115,76,11,CUXAC CABARDES,Cuxac-Cabardès
COM,11116,76,11,CUXAC D AUDE,Cuxac-d'Aude
COM,11117,76,11,DAVEJEAN,Davejean
COM,11118,76,11,DERNACUEILLETTE,Dernacueillette
COM,11119,76,11,DIGNE D AMONT,La Digne-d'Amont
COM,11120,76,11,DIGNE D AVAL,La Digne-d'Aval
COM,11121,76,11,DONAZAC,Donazac
COM,11122,76,11,DOUZENS,Douzens
COM,11123,76,11,DUILHAC SOUS PEYREPERTUSE,Duilhac-sous-Peyrepertuse
COM,11124,76,11,DURBAN CORBIERES,Durban-Corbières
COM,11125,76,11,EMBRES ET CASTELMAURE,Embres-et-Castelmaure
COM,11126,76,11,ESCALES,Escales
COM,11127,76,11,ESCOULOUBRE,Escouloubre
COM,11128,76,11,ESCUEILLENS ET SAINT JUST DE BELENGARD,Escueillens-et-Saint-Just-de-Bélengard
COM,11129,76,11,ESPERAZA,Espéraza
COM,11130,76,11,ESPEZEL,Espezel
COM,11131,76,11,VAL DU FABY,Val-du-Faby
COMD,11131,,,FA,Fa
COM,11132,76,11,FABREZAN,Fabrezan
COM,11133,76,11,FAJAC EN VAL,Fajac-en-Val
COM,11134,76,11,FAJAC LA RELENQUE,Fajac-la-Relenque
COM,11135,76,11,FAJOLLE,La Fajolle
COM,11136,76,11,FANJEAUX,Fanjeaux
COM,11137,76,11,FELINES TERMENES,Félines-Termenès
COM,11138,76,11,FENDEILLE,Fendeille
COM,11139,76,11,FENOUILLET DU RAZES,Fenouillet-du-Razès
COM,11140,76,11,FERRALS LES CORBIERES,Ferrals-les-Corbières
COM,11141,76,11,FERRAN,Ferran
COM,11142,76,11,FESTES ET SAINT ANDRE,Festes-et-Saint-André
COM,11143,76,11,FEUILLA,Feuilla
COM,11144,76,11,FITOU,Fitou
COM,11145,76,11,FLEURY,Fleury
COM,11146,76,11,FLOURE,Floure
COM,11147,76,11,FONTANES DE SAULT,Fontanès-de-Sault
COM,11148,76,11,FONTCOUVERTE,Fontcouverte
COM,11149,76,11,FONTERS DU RAZES,Fonters-du-Razès
COM,11150,76,11,FONTIERS CABARDES,Fontiers-Cabardès
COM,11151,76,11,FONTIES D AUDE,Fontiès-d'Aude
COM,11152,76,11,FONTJONCOUSE,Fontjoncouse
COM,11153,76,11,FORCE,La Force
COM,11154,76,11,FOURNES CABARDES,Fournes-Cabardès
COM,11155,76,11,FOURTOU,Fourtou
COM,11156,76,11,FRAISSE CABARDES,Fraisse-Cabardès
COM,11157,76,11,FRAISSE DES CORBIERES,Fraissé-des-Corbières
COM,11158,76,11,GAJA ET VILLEDIEU,Gaja-et-Villedieu
COM,11159,76,11,GAJA LA SELVE,Gaja-la-Selve
COM,11160,76,11,GALINAGUES,Galinagues
COM,11161,76,11,GARDIE,Gardie
COM,11162,76,11,GENERVILLE,Generville
COM,11163,76,11,GINCLA,Gincla
COM,11164,76,11,GINESTAS,Ginestas
COM,11165,76,11,GINOLES,Ginoles
COM,11166,76,11,GOURVIEILLE,Gourvieille
COM,11167,76,11,GRAMAZIE,Gramazie
COM,11168,76,11,GRANES,Granès
COM,11169,76,11,GREFFEIL,Greffeil
COM,11170,76,11,GRUISSAN,Gruissan
COMD,11171,,,GUEYTES ET LABASTIDE,Gueytes-et-Labastide
COM,11172,76,11,HOMPS,Homps
COM,11173,76,11,HOUNOUX,Hounoux
COM,11174,76,11,ILHES,Les Ilhes
COM,11175,76,11,ISSEL,Issel
COM,11176,76,11,JONQUIERES,Jonquières
COM,11177,76,11,JOUCOU,Joucou
COM,11178,76,11,LABASTIDE D ANJOU,Labastide-d'Anjou
COM,11179,76,11,LABASTIDE EN VAL,Labastide-en-Val
COM,11180,76,11,LABASTIDE ESPARBAIRENQUE,Labastide-Esparbairenque
COM,11181,76,11,LABECEDE LAURAGAIS,Labécède-Lauragais
COM,11182,76,11,LACOMBE,Lacombe
COM,11183,76,11,LADERN SUR LAUQUET,Ladern-sur-Lauquet
COM,11184,76,11,LAFAGE,Lafage
COM,11185,76,11,LAGRASSE,Lagrasse
COM,11186,76,11,LAIRIERE,Lairière
COM,11187,76,11,LANET,Lanet
COM,11188,76,11,PALME,La Palme
COM,11189,76,11,LAPRADE,Laprade
COM,11190,76,11,REDORTE,La Redorte
COM,11191,76,11,LAROQUE DE FA,Laroque-de-Fa
COM,11192,76,11,LASBORDES,Lasbordes
COM,11193,76,11,LASSERRE DE PROUILLE,Lasserre-de-Prouille
COM,11194,76,11,LASTOURS,Lastours
COM,11195,76,11,LAURABUC,Laurabuc
COM,11196,76,11,LAURAC,Laurac
COM,11197,76,11,LAURAGUEL,Lauraguel
COM,11198,76,11,LAURE MINERVOIS,Laure-Minervois
COM,11199,76,11,LAVALETTE,Lavalette
COM,11200,76,11,LESPINASSIERE,Lespinassière
COM,11201,76,11,LEUC,Leuc
COM,11202,76,11,LEUCATE,Leucate
COM,11203,76,11,LEZIGNAN CORBIERES,Lézignan-Corbières
COM,11204,76,11,LIGNAIROLLES,Lignairolles
COM,11205,76,11,LIMOUSIS,Limousis
COM,11206,76,11,LIMOUX,Limoux
COM,11207,76,11,LOUPIA,Loupia
COM,11208,76,11,LOUVIERE LAURAGAIS,La Louvière-Lauragais
COM,11209,76,11,LUC SUR AUDE,Luc-sur-Aude
COM,11210,76,11,LUC SUR ORBIEU,Luc-sur-Orbieu
COM,11211,76,11,MAGRIE,Magrie
COM,11212,76,11,MAILHAC,Mailhac
COM,11213,76,11,MAISONS,Maisons
COM,11214,76,11,MALRAS,Malras
COM,11215,76,11,MALVES EN MINERVOIS,Malves-en-Minervois
COM,11216,76,11,MALVIES,Malviès
COM,11217,76,11,MARCORIGNAN,Marcorignan
COM,11218,76,11,MARQUEIN,Marquein
COM,11219,76,11,MARSA,Marsa
COM,11220,76,11,MARSEILLETTE,Marseillette
COM,11221,76,11,MARTYS,Les Martys
COM,11222,76,11,MAS CABARDES,Mas-Cabardès
COM,11223,76,11,MAS DES COURS,Mas-des-Cours
COM,11224,76,11,MASSAC,Massac
COM,11225,76,11,MAS SAINTES PUELLES,Mas-Saintes-Puelles
COM,11226,76,11,MAYREVILLE,Mayreville
COM,11227,76,11,MAYRONNES,Mayronnes
COM,11228,76,11,MAZEROLLES DU RAZES,Mazerolles-du-Razès
COM,11229,76,11,MAZUBY,Mazuby
COM,11230,76,11,MERIAL,Mérial
COM,11231,76,11,MEZERVILLE,Mézerville
COM,11232,76,11,MIRAVAL CABARDES,Miraval-Cabardès
COM,11233,76,11,MIREPEISSET,Mirepeisset
COM,11234,76,11,MIREVAL LAURAGAIS,Mireval-Lauragais
COM,11235,76,11,MISSEGRE,Missègre
COM,11236,76,11,MOLANDIER,Molandier
COM,11238,76,11,MOLLEVILLE,Molleville
COM,11239,76,11,MONTAURIOL,Montauriol
COM,11240,76,11,MONTAZELS,Montazels
COM,11241,76,11,MONTBRUN DES CORBIERES,Montbrun-des-Corbières
COM,11242,76,11,MONTCLAR,Montclar
COM,11243,76,11,MONTFERRAND,Montferrand
COM,11244,76,11,MONTFORT SUR BOULZANE,Montfort-sur-Boulzane
COM,11245,76,11,MONTGAILLARD,Montgaillard
COM,11246,76,11,MONTGRADAIL,Montgradail
COM,11247,76,11,MONTHAUT,Monthaut
COM,11248,76,11,MONTIRAT,Montirat
COM,11249,76,11,MONTJARDIN,Montjardin
COM,11250,76,11,MONTJOI,Montjoi
COM,11251,76,11,VAL DE DAGNE,Val-de-Dagne
COMD,11251,,,MONTLAUR,Montlaur
COM,11252,76,11,MONTMAUR,Montmaur
COM,11253,76,11,MONTOLIEU,Montolieu
COM,11254,76,11,MONTREAL,Montréal
COM,11255,76,11,MONTREDON DES CORBIERES,Montredon-des-Corbières
COM,11256,76,11,MONTSERET,Montséret
COM,11257,76,11,MONZE,Monze
COM,11258,76,11,MOUSSAN,Moussan
COM,11259,76,11,MOUSSOULENS,Moussoulens
COM,11260,76,11,MOUTHOUMET,Mouthoumet
COM,11261,76,11,MOUX,Moux
COM,11262,76,11,NARBONNE,Narbonne
COM,11263,76,11,NEBIAS,Nébias
COM,11264,76,11,NEVIAN,Névian
COM,11265,76,11,NIORT DE SAULT,Niort-de-Sault
COM,11266,76,11,PORT LA NOUVELLE,Port-la-Nouvelle
COM,11267,76,11,ORNAISONS,Ornaisons
COM,11268,76,11,ORSANS,Orsans
COM,11269,76,11,OUVEILLAN,Ouveillan
COM,11270,76,11,PADERN,Padern
COM,11271,76,11,PALAIRAC,Palairac
COM,11272,76,11,PALAJA,Palaja
COM,11273,76,11,PARAZA,Paraza
COM,11274,76,11,PAULIGNE,Pauligne
COM,11275,76,11,PAYRA SUR L HERS,Payra-sur-l'Hers
COM,11276,76,11,PAZIOLS,Paziols
COM,11277,76,11,PECHARIC ET LE PY,Pécharic-et-le-Py
COM,11278,76,11,PECH LUNA,Pech-Luna
COM,11279,76,11,PENNAUTIER,Pennautier
COM,11280,76,11,PEPIEUX,Pépieux
COM,11281,76,11,PEXIORA,Pexiora
COM,11282,76,11,PEYREFITTE DU RAZES,Peyrefitte-du-Razès
COM,11283,76,11,PEYREFITTE SUR L HERS,Peyrefitte-sur-l'Hers
COM,11284,76,11,PEYRENS,Peyrens
COM,11285,76,11,PEYRIAC DE MER,Peyriac-de-Mer
COM,11286,76,11,PEYRIAC MINERVOIS,Peyriac-Minervois
COM,11287,76,11,PEYROLLES,Peyrolles
COM,11288,76,11,PEZENS,Pezens
COM,11289,76,11,PIEUSSE,Pieusse
COM,11290,76,11,PLAIGNE,Plaigne
COM,11291,76,11,PLAVILLA,Plavilla
COM,11292,76,11,POMAREDE,La Pomarède
COM,11293,76,11,POMAS,Pomas
COM,11294,76,11,POMY,Pomy
COM,11295,76,11,PORTEL DES CORBIERES,Portel-des-Corbières
COM,11296,76,11,POUZOLS MINERVOIS,Pouzols-Minervois
COM,11297,76,11,PRADELLES CABARDES,Pradelles-Cabardès
COMD,11298,,,PRADELLES EN VAL,Pradelles-en-Val
COM,11299,76,11,PREIXAN,Preixan
COM,11300,76,11,PUGINIER,Puginier
COM,11301,76,11,PUICHERIC,Puichéric
COM,11302,76,11,PUILAURENS,Puilaurens
COM,11303,76,11,PUIVERT,Puivert
COM,11304,76,11,QUILLAN,Quillan
COM,11305,76,11,QUINTILLAN,Quintillan
COM,11306,76,11,QUIRBAJOU,Quirbajou
COM,11307,76,11,RAISSAC D AUDE,Raissac-d'Aude
COM,11308,76,11,RAISSAC SUR LAMPY,Raissac-sur-Lampy
COM,11309,76,11,RENNES LE CHATEAU,Rennes-le-Château
COM,11310,76,11,RENNES LES BAINS,Rennes-les-Bains
COM,11311,76,11,RIBAUTE,Ribaute
COM,11312,76,11,RIBOUISSE,Ribouisse
COM,11313,76,11,RICAUD,Ricaud
COM,11314,76,11,RIEUX EN VAL,Rieux-en-Val
COM,11315,76,11,RIEUX MINERVOIS,Rieux-Minervois
COM,11316,76,11,RIVEL,Rivel
COM,11317,76,11,RODOME,Rodome
COM,11318,76,11,ROQUECOURBE MINERVOIS,Roquecourbe-Minervois
COM,11319,76,11,ROQUEFERE,Roquefère
COM,11320,76,11,ROQUEFEUIL,Roquefeuil
COM,11321,76,11,ROQUEFORT DE SAULT,Roquefort-de-Sault
COM,11322,76,11,ROQUEFORT DES CORBIERES,Roquefort-des-Corbières
COM,11323,76,11,ROQUETAILLADE ET CONILHAC,Roquetaillade-et-Conilhac
COMD,11323,,,ROQUETAILLADE,Roquetaillade
COM,11324,76,11,ROUBIA,Roubia
COM,11325,76,11,ROUFFIAC D AUDE,Rouffiac-d'Aude
COM,11326,76,11,ROUFFIAC DES CORBIERES,Rouffiac-des-Corbières
COM,11327,76,11,ROULLENS,Roullens
COM,11328,76,11,ROUTIER,Routier
COMD,11329,,,ROUVENAC,Rouvenac
COM,11330,76,11,RUSTIQUES,Rustiques
COM,11331,76,11,SAINT AMANS,Saint-Amans
COM,11332,76,11,SAINT ANDRE DE ROQUELONGUE,Saint-André-de-Roquelongue
COM,11333,76,11,SAINT BENOIT,Saint-Benoît
COM,11334,76,11,SAINTE CAMELLE,Sainte-Camelle
COM,11335,76,11,SAINTE COLOMBE SUR GUETTE,Sainte-Colombe-sur-Guette
COM,11336,76,11,SAINTE COLOMBE SUR L HERS,Sainte-Colombe-sur-l'Hers
COM,11337,76,11,SAINT COUAT D AUDE,Saint-Couat-d'Aude
COM,11338,76,11,SAINT COUAT DU RAZES,Saint-Couat-du-Razès
COM,11339,76,11,SAINT DENIS,Saint-Denis
COM,11340,76,11,SAINTE EULALIE,Sainte-Eulalie
COM,11341,76,11,SAINT FERRIOL,Saint-Ferriol
COM,11342,76,11,SAINT FRICHOUX,Saint-Frichoux
COM,11343,76,11,SAINT GAUDERIC,Saint-Gaudéric
COM,11344,76,11,SAINT HILAIRE,Saint-Hilaire
COM,11345,76,11,SAINT JEAN DE BARROU,Saint-Jean-de-Barrou
COM,11346,76,11,SAINT JEAN DE PARACOL,Saint-Jean-de-Paracol
COM,11347,76,11,SAINT JULIA DE BEC,Saint-Julia-de-Bec
COM,11348,76,11,SAINT JULIEN DE BRIOLA,Saint-Julien-de-Briola
COMA,11349,,,SAINT JUST DE BELENGARD,Saint-Just-de-Bélengard
COM,11350,76,11,SAINT JUST ET LE BEZU,Saint-Just-et-le-Bézu
COM,11351,76,11,SAINT LAURENT DE LA CABRERISSE,Saint-Laurent-de-la-Cabrerisse
COM,11352,76,11,SAINT LOUIS ET PARAHOU,Saint-Louis-et-Parahou
COM,11353,76,11,SAINT MARCEL SUR AUDE,Saint-Marcel-sur-Aude
COM,11354,76,11,SAINT MARTIN DES PUITS,Saint-Martin-des-Puits
COM,11355,76,11,SAINT MARTIN DE VILLEREGLAN,Saint-Martin-de-Villereglan
COM,11356,76,11,SAINT MARTIN LALANDE,Saint-Martin-Lalande
COM,11357,76,11,SAINT MARTIN LE VIEIL,Saint-Martin-le-Vieil
COM,11358,76,11,SAINT MARTIN LYS,Saint-Martin-Lys
COM,11359,76,11,SAINT MICHEL DE LANES,Saint-Michel-de-Lanès
COM,11360,76,11,SAINT NAZAIRE D AUDE,Saint-Nazaire-d'Aude
COM,11361,76,11,SAINT PAPOUL,Saint-Papoul
COM,11362,76,11,SAINT PAULET,Saint-Paulet
COM,11363,76,11,SAINT PIERRE DES CHAMPS,Saint-Pierre-des-Champs
COM,11364,76,11,SAINT POLYCARPE,Saint-Polycarpe
COM,11365,76,11,SAINT SERNIN,Saint-Sernin
COM,11366,76,11,SAINTE VALIERE,Sainte-Valière
COM,11367,76,11,SAISSAC,Saissac
COM,11368,76,11,SALLELES CABARDES,Sallèles-Cabardès
COM,11369,76,11,SALLELES D AUDE,Sallèles-d'Aude
COM,11370,76,11,SALLES D AUDE,Salles-d'Aude
COM,11371,76,11,SALLES SUR L HERS,Salles-sur-l'Hers
COM,11372,76,11,SALSIGNE,Salsigne
COM,11373,76,11,SALVEZINES,Salvezines
COM,11374,76,11,SALZA,Salza
COM,11375,76,11,SEIGNALENS,Seignalens
COM,11376,76,11,SERPENT,La Serpent
COM,11377,76,11,SERRES,Serres
COM,11378,76,11,SERVIES EN VAL,Serviès-en-Val
COM,11379,76,11,SIGEAN,Sigean
COM,11380,76,11,SONNAC SUR L HERS,Sonnac-sur-l'Hers
COM,11381,76,11,SOUGRAIGNE,Sougraigne
COM,11382,76,11,SOUILHANELS,Souilhanels
COM,11383,76,11,SOUILHE,Souilhe
COM,11384,76,11,SOULATGE,Soulatgé
COM,11385,76,11,SOUPEX,Soupex
COM,11386,76,11,TALAIRAN,Talairan
COM,11387,76,11,TAURIZE,Taurize
COM,11388,76,11,TERMES,Termes
COM,11389,76,11,TERROLES,Terroles
COM,11390,76,11,THEZAN DES CORBIERES,Thézan-des-Corbières
COM,11391,76,11,TOURETTE CABARDES,La Tourette-Cabardès
COM,11392,76,11,TOURNISSAN,Tournissan
COM,11393,76,11,TOUROUZELLE,Tourouzelle
COM,11394,76,11,TOURREILLES,Tourreilles
COM,11395,76,11,TRASSANEL,Trassanel
COM,11396,76,11,TRAUSSE,Trausse
COM,11397,76,11,TREBES,Trèbes
COM,11398,76,11,TREILLES,Treilles
COM,11399,76,11,TREVILLE,Tréville
COM,11400,76,11,TREZIERS,Tréziers
COM,11401,76,11,TUCHAN,Tuchan
COM,11402,76,11,VALMIGERE,Valmigère
COM,11404,76,11,VENTENAC CABARDES,Ventenac-Cabardès
COM,11405,76,11,VENTENAC EN MINERVOIS,Ventenac-en-Minervois
COM,11406,76,11,VERAZA,Véraza
COM,11407,76,11,VERDUN EN LAURAGAIS,Verdun-en-Lauragais
COM,11408,76,11,VERZEILLE,Verzeille
COM,11409,76,11,VIGNEVIEILLE,Vignevieille
COM,11410,76,11,VILLALIER,Villalier
COM,11411,76,11,VILLANIERE,Villanière
COM,11412,76,11,VILLARDEBELLE,Villardebelle
COM,11413,76,11,VILLARDONNEL,Villardonnel
COM,11414,76,11,VILLAR EN VAL,Villar-en-Val
COM,11415,76,11,VILLAR SAINT ANSELME,Villar-Saint-Anselme
COM,11416,76,11,VILLARZEL CABARDES,Villarzel-Cabardès
COM,11417,76,11,VILLARZEL DU RAZES,Villarzel-du-Razès
COM,11418,76,11,VILLASAVARY,Villasavary
COM,11419,76,11,VILLAUTOU,Villautou
COM,11420,76,11,VILLEBAZY,Villebazy
COM,11421,76,11,VILLEDAIGNE,Villedaigne
COM,11422,76,11,VILLEDUBERT,Villedubert
COM,11423,76,11,VILLEFLOURE,Villefloure
COM,11424,76,11,VILLEFORT,Villefort
COM,11425,76,11,VILLEGAILHENC,Villegailhenc
COM,11426,76,11,VILLEGLY,Villegly
COM,11427,76,11,VILLELONGUE D AUDE,Villelongue-d'Aude
COM,11428,76,11,VILLEMAGNE,Villemagne
COM,11429,76,11,VILLEMOUSTAUSSOU,Villemoustaussou
COM,11430,76,11,VILLENEUVE LA COMPTAL,Villeneuve-la-Comptal
COM,11431,76,11,VILLENEUVE LES CORBIERES,Villeneuve-les-Corbières
COM,11432,76,11,VILLENEUVE LES MONTREAL,Villeneuve-lès-Montréal
COM,11433,76,11,VILLENEUVE MINERVOIS,Villeneuve-Minervois
COM,11434,76,11,VILLEPINTE,Villepinte
COM,11435,76,11,VILLEROUGE TERMENES,Villerouge-Termenès
COM,11436,76,11,VILLESEQUE DES CORBIERES,Villesèque-des-Corbières
COM,11437,76,11,VILLESEQUELANDE,Villesèquelande
COM,11438,76,11,VILLESISCLE,Villesiscle
COM,11439,76,11,VILLESPY,Villespy
COM,11440,76,11,VILLETRITOULS,Villetritouls
COM,11441,76,11,VINASSAN,Vinassan
COM,12001,76,12,AGEN D AVEYRON,Agen-d'Aveyron
COM,12002,76,12,AGUESSAC,Aguessac
COM,12003,76,12,ALBRES,Les Albres
COM,12004,76,12,ALMONT LES JUNIES,Almont-les-Junies
COM,12006,76,12,ALRANCE,Alrance
COM,12007,76,12,AMBEYRAC,Ambeyrac
COM,12008,76,12,ANGLARS SAINT FELIX,Anglars-Saint-Félix
COM,12009,76,12,ARNAC SUR DOURDOU,Arnac-sur-Dourdou
COM,12010,76,12,ARQUES,Arques
COM,12011,76,12,ARVIEU,Arvieu
COM,12012,76,12,ASPRIERES,Asprières
COM,12013,76,12,AUBIN,Aubin
COMD,12014,,,AURELLE VERLAC,Aurelle-Verlac
COM,12015,76,12,AURIAC LAGAST,Auriac-Lagast
COM,12016,76,12,AUZITS,Auzits
COM,12017,76,12,AYSSENES,Ayssènes
COM,12018,76,12,BALAGUIER D OLT,Balaguier-d'Olt
COM,12019,76,12,BALAGUIER SUR RANCE,Balaguier-sur-Rance
COM,12021,76,12,BAS SEGALA,Le Bas Ségala
COMD,12021,,,BASTIDE L EVEQUE,La Bastide-l'Évêque
COM,12022,76,12,BASTIDE PRADINES,La Bastide-Pradines
COM,12023,76,12,BASTIDE SOLAGES,La Bastide-Solages
COM,12024,76,12,BELCASTEL,Belcastel
COM,12025,76,12,BELMONT SUR RANCE,Belmont-sur-Rance
COM,12026,76,12,BERTHOLENE,Bertholène
COM,12027,76,12,BESSUEJOULS,Bessuéjouls
COM,12028,76,12,BOISSE PENCHOT,Boisse-Penchot
COM,12029,76,12,BOR ET BAR,Bor-et-Bar
COM,12030,76,12,BOUILLAC,Bouillac
COM,12031,76,12,BOURNAZEL,Bournazel
COM,12032,76,12,BOUSSAC,Boussac
COM,12033,76,12,BOZOULS,Bozouls
COM,12034,76,12,BRANDONNET,Brandonnet
COM,12035,76,12,BRASC,Brasc
COM,12036,76,12,BROMMAT,Brommat
COM,12037,76,12,BROQUIES,Broquiès
COM,12038,76,12,BROUSSE LE CHATEAU,Brousse-le-Château
COM,12039,76,12,BRUSQUE,Brusque
COMD,12040,,,BUZEINS,Buzeins
COM,12041,76,12,CABANES,Cabanès
COM,12042,76,12,CALMELS ET LE VIALA,Calmels-et-le-Viala
COM,12043,76,12,CALMONT,Calmont
COM,12044,76,12,CAMARES,Camarès
COM,12045,76,12,CAMBOULAZET,Camboulazet
COM,12046,76,12,CAMJAC,Camjac
COM,12047,76,12,CAMPAGNAC,Campagnac
COM,12048,76,12,CAMPOURIEZ,Campouriez
COM,12049,76,12,CAMPUAC,Campuac
COM,12050,76,12,CANET DE SALARS,Canet-de-Salars
COM,12051,76,12,CANTOIN,Cantoin
COM,12052,76,12,CAPDENAC GARE,Capdenac-Gare
COM,12053,76,12,CAPELLE BALAGUIER,La Capelle-Balaguier
COM,12054,76,12,CAPELLE BLEYS,La Capelle-Bleys
COM,12055,76,12,CAPELLE BONANCE,La Capelle-Bonance
COM,12056,76,12,BARAQUEVILLE,Baraqueville
COM,12057,76,12,CASSAGNES BEGONHES,Cassagnes-Bégonhès
COM,12058,76,12,CASSUEJOULS,Cassuéjouls
COM,12059,76,12,CASTANET,Castanet
COM,12060,76,12,CASTELMARY,Castelmary
COM,12061,76,12,CASTELNAU DE MANDAILLES,Castelnau-de-Mandailles
COM,12062,76,12,CASTELNAU PEGAYROLS,Castelnau-Pégayrols
COM,12063,76,12,CAVALERIE,La Cavalerie
COM,12064,76,12,CAYROL,Le Cayrol
COM,12065,76,12,CENTRES,Centrès
COM,12066,76,12,CLAIRVAUX D AVEYRON,Clairvaux-d'Aveyron
COM,12067,76,12,CLAPIER,Le Clapier
COM,12068,76,12,COLOMBIES,Colombiès
COM,12069,76,12,COMBRET,Combret
COM,12070,76,12,COMPEYRE,Compeyre
COM,12071,76,12,COMPOLIBAT,Compolibat
COM,12072,76,12,COMPREGNAC,Comprégnac
COM,12073,76,12,COMPS LA GRAND VILLE,Comps-la-Grand-Ville
